QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,Metacritic,RecommendationCount,ScreenshotCount,SteamSpyOwners,AchievementCount, PriceInitial 
217920,217920,Alien Rage - Unlimited,Alien Rage - Unlimited,Sep 24 2013,52,1268,29,192801,49,19.99
218060,218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Feb 26 2013,85,2564,10,493570,26,14.99
218090,218090,Unity of Command,Unity of Command: Stalingrad Campaign,Oct 17 2012,84,439,9,93082,0,19.99
215100,215100,Ragnarok,Ragnarok Online,Oct 31 2013,79,980,26,486934,0,0
218130,218130,Dungeonland,Dungeonland,Nov 12 2013,67,1866,10,1007407,53,0
218620,218620,PAYDAY 2,PAYDAY 2,Aug 13 2013,79,219763,62,7278903,414,19.99
218640,218640,Lucius,Lucius,Oct 26 2012,59,4551,8,633463,58,9.99
218680,218680,Scribblenauts Unlimited,Scribblenauts Unlimited,Nov 19 2012,75,5684,6,1524292,25,19.99
218740,218740,Pid ,Pid,Oct 31 2012,63,2171,10,637767,12,9.99
218820,218820,Mercenary Kings,Mercenary Kings,Mar 25 2014,76,1714,10,349911,26,19.99
219150,219150,Hotline Miami,Hotline Miami,Oct 23 2012,85,30833,7,2037232,35,9.99
218230,218230,PlanetSide 2,PlanetSide 2,Nov 20 2012,84,32759,40,7027275,0,0
219600,219600,NBA 2K13,NBA 2K13,Oct 30 2012,90,451,5,108686,0,29.99
219640,219640,Chivalry: Medieval Warfare,Chivalry: Medieval Warfare,Oct 16 2012,79,42478,21,4135801,49,24.99
219680,219680,Proteus,Proteus,Jan 30 2013,80,2230,13,409455,0,9.99
219740,219740,Don't Starve,Dont Starve, ,79,43420,10,3900853,0,14.99
219760,219760,Beyond Divinity,Beyond Divinity,Oct 29 2012,73,125,5,379324,0,5.99
219830,219830,King Arthur's Gold,King Arthurs Gold,Nov 5 2013,81,3042,12,307046,64,9.99
219890,219890,Antichamber,Antichamber,Jan 31 2013,82,9307,10,1045249,0,19.99
219910,219910,Edna & Harvey: Harvey's New Eyes,Edna & Harvey: Harveys New Eyes,Oct 16 2012,75,1091,18,361210,29,159.99
219990,219990,Grim Dawn,Grim Dawn,Feb 25 2016,83,10412,25,758828,80,24.99
220090,220090,The Journey Down: Chapter One,The Journey Down: Chapter One,Jan 9 2013,72,683,8,157469,0,8.99
220160,220160,Trials Evolution Gold Edition,Trials Evolution: Gold Edition,Mar 21 2013,85,1651,12,257546,0,19.99
220200,220200,Kerbal Space Program,Kerbal Space Program,Apr 27 2015,88,31719,20,1647326,0,39.99
220240,220240,Far Cry® 3,Far Cry 3,Dec 4 2012,88,36011,18,3048584,0,19.99
220440,220440,DmC Devil May Cry,DmC: Devil May Cry,Jan 24 2013,85,8547,13,903025,58,29.99
220660,220660,StarDrive,StarDrive,Apr 26 2013,61,1163,18,197105,0,29.99
220740,220740,Chaos on Deponia,Chaos on Deponia,Nov 6 2012,78,876,15,356009,34,159.99
220780,220780,Thomas Was Alone,Thomas Was Alone,Nov 12 2012,77,6777,5,839535,35,9.99
220860,220860,McPixel,McPixel,Sep 25 2012,76,3167,13,472766,0,4.99
221040,221040,Resident Evil 6 / Biohazard 6,Resident Evil 6 / Biohazard 6,Mar 22 2013,69,10113,25,987140,70,29.99
221260,221260,Little Inferno,Little Inferno,Nov 19 2012,68,5572,5,775149,0,9.99
221380,221380,Age of Empires II: HD Edition,Age of Empires II HD,Apr 9 2013,68,26738,6,3784276,265,19.99
221540,221540,Defense Grid 2,DG2: Defense Grid 2,Sep 23 2014,81,1615,8,161415,65,14.99
221640,221640,Super Hexagon,Super Hexagon,Nov 27 2012,88,17556,6,910917,6,2.99
221810,221810,The Cave,The Cave,Jan 23 2013,68,1379,6,273867,27,14.99
221830,221830,The Book of Unwritten Tales: The Critter Chronicles,The Book of Unwritten Tales: The Critter Chronicles,Dec 5 2012,73,225,10,113708,34,19.99
221910,221910,The Stanley Parable,The Stanley Parable,Oct 17 2013,88,24879,8,2061623,10,14.99
222480,222480,Resident Evil Revelations / Biohazard Revelations,Resident Evil Revelations / Biohazard Revelations,May 20 2013,77,3977,18,615528,50,29.99
222640,222640,Aarklash: Legacy,Aarklash: Legacy,Sep 12 2013,72,450,9,46990,29,19.99
222730,222730,Reus,Reus,May 16 2013,75,3207,10,873253,123,9.99
222750,222750,Wargame: AirLand Battle,Wargame: Airland Battle,May 29 2013,80,3282,8,578044,0,19.99
222880,222880,Insurgency,Insurgency,Jan 22 2014,74,48918,13,3102568,100,9.99
223100,223100,Homefront: The Revolution,Homefront(r): The Revolution,May 17 2016,54,3541,15,115142,50,39.99
223220,223220,Giana Sisters: Twisted Dreams,Giana Sisters: Twisted Dreams,Oct 22 2012,77,1353,29,626289,25,14.99
223430,223430,Miner Wars 2081,Miner Wars 2081,Nov 28 2012,52,244,15,97925,12,9.99
223450,223450,Dyad,Dyad,Apr 24 2013,80,208,18,38740,27,14.99
223470,223470,POSTAL 2,POSTAL 2,Nov 2 2012,59,19784,18,1454525,89,9.99
223510,223510,Miasmata,Miasmata,Nov 28 2012,76,744,18,124110,27,14.99
219340,219340,The Banner Saga: Factions,The Banner Saga: Factions,Feb 25 2013,67,704,13,459494,42,0
223670,223670,F1 2013,F1 2013,Oct 3 2013,77,3188,10,260416,45,24.99
223730,223730,FLY'N,FlyN,Nov 9 2012,80,355,9,94697,19,9.99
223830,223830,Xenonauts,Xenonauts,Jun 16 2014,77,1917,16,219345,0,24.99
224060,224060,Deadpool,Deadpool,Jun 25 2013,63,2759,8,314220,50,39.99
224220,224220,Pressure,Pressure,Mar 26 2013,64,1121,12,540022,22,7.99
224300,224300,Legacy of Kain: Defiance,Legacy of Kain: Defiance,Dec 6 2012,70,278,12,274226,0,6.99
224460,224460,Contrast,Contrast,Nov 15 2013,62,3140,5,224546,22,9.99
224480,224480,Octodad: Dadliest Catch,Octodad: Dadliest Catch,Jan 30 2014,69,5754,12,535538,32,14.99
224600,224600,Defiance,Defiance,Jun 4 2014,64,9269,11,3409615,0,0
224760,224760,FEZ,FEZ,May 1 2013,91,8516,14,1421884,12,9.99
224820,224820,Super House of Dead Ninjas,Super House of Dead Ninjas,Feb 18 2013,79,997,6,121240,46,6.99
224860,224860,Arma Tactics,Arma Tactics,Oct 1 2013,47,572,8,275122,0,8.99
224940,224940,Legacy of Kain: Soul Reaver 2,Legacy of Kain: Soul Reaver 2,Dec 6 2012,77,215,11,272253,0,6.99
225080,225080,Brothers - A Tale of Two Sons,Brothers - A Tale of Two Sons,Sep 3 2013,90,22471,7,1244507,12,14.99
225260,225260,Brütal Legend,Brutal Legend,Feb 26 2013,80,6720,6,1179762,59,14.99
225360,225360,DARK,DARK,Jul 3 2013,41,686,19,83936,31,14.99
225420,225420,Cities in Motion 2,Cities in Motion 2,Apr 2 2013,72,1535,10,689420,51,19.99
225540,225540,Just Cause 3,Just Cause(tm) 3,Nov 30 2015,74,18741,10,906074,66,59.99
225600,225600,Blade Symphony,Blade Symphony,May 7 2014,72,3592,12,324264,1,9.99
226100,226100,Nom Nom Galaxy,PixelJunk(tm) Nom Nom Galaxy,Aug 3 2015,68,428,15,57930,32,9.99
226120,226120,Weird Worlds: Return to Infinite Space,Weird Worlds: Return to Infinite Space,Mar 19 2013,79,434,14,307764,0,4.99
226320,226320,Marvel Heroes 2016,Marvel Heroes 2016,Jun 3 2013,81,11337,25,5098371,91,0
226560,226560,Escape Dead Island,Escape Dead Island,Nov 18 2014,52,574,11,56674,60,14.99
226580,226580,F1 2014,F1 2014,Oct 16 2014,61,1096,10,136844,49,29.99
226620,226620,Desktop Dungeons,Desktop Dungeons,Nov 7 2013,82,846,17,105099,35,14.99
226840,226840,Age of Wonders III,Age of Wonders III,Mar 31 2014,80,3499,7,539125,74,29.99
226860,226860,Galactic Civilizations III,Galactic Civilizations III,May 14 2015,81,5401,8,300949,52,39.99
226960,226960,Ironclad Tactics,Ironclad Tactics,Sep 18 2013,69,515,8,90751,1,14.99
226980,226980,Pinball FX2,Pinball FX2,May 10 2013,84,2631,14,475276,132,0
227000,227000,Primordia,Primordia,Dec 5 2012,72,975,14,109045,29,9.99
227020,227020,Rise of Venice,Rise of Venice,Sep 27 2013,66,259,12,64207,56,24.99
227080,227080,Papo & Yo,Papo & Yo,Apr 18 2013,70,2035,18,375379,10,14.99
227100,227100,Sniper Elite: Nazi Zombie Army,Sniper Elite: Nazi Zombie Army,Feb 28 2013,62,3101,8,483526,26,14.99
227200,227200,Waking Mars,Waking Mars,Dec 13 2012,79,835,7,178632,17,9.99
227220,227220,Sang-Froid - Tales of Werewolves,Sang-Froid - Tales of Werewolves,Apr 5 2013,79,1397,15,245171,33,14.99
227300,227300,Euro Truck Simulator 2,Euro Truck Simulator 2,Jan 16 2013,79,68021,26,3293576,36,22.99
227480,227480,God Mode,God Mode,Apr 19 2013,58,2097,6,304715,25,9.99
227580,227580,"10,000,000",10000000,Jan 15 2013,67,1394,10,131643,14,4.99
227700,227700,Firefall,Firefall,Jul 29 2014,60,8313,30,3018095,117,0
227760,227760,March of the Eagles,March of the Eagles,Feb 18 2013,71,143,10,71919,0,19.99
227800,227800,Retrovirus,Retrovirus,Jan 31 2013,70,146,18,25647,14,9.99
228260,228260,Fallen Enchantress: Legendary Heroes,Fallen Enchantress: Legendary Heroes,May 22 2013,80,1458,14,352960,55,24.99
228280,228280,Baldur's Gate: Enhanced Edition,Baldurs Gate: Enhanced Edition,Jan 16 2013,78,2914,8,573560,129,19.99
228300,228300,Remember Me,Remember Me,Jun 3 2013,65,7310,15,732105,50,29.99
228320,228320,A Valley Without Wind 2,A Valley Without Wind 2,Feb 18 2013,68,184,14,206611,210,14.99
228400,228400,ACE COMBAT™ ASSAULT HORIZON Enhanced Edition,Ace Combat Assault Horizon - Enhanced Edition,Jan 24 2013,77,3393,13,287139,50,19.99
228440,228440,Cubemen 2,Cubemen 2,Apr 8 2013,68,186,7,93979,59,7.99
228760,228760,TrackMania² Canyon,TrackMania2 Canyon,Feb 27 2013,81,916,13,170920,0,19.99
228880,228880,Ashes of the Singularity,Ashes of the Singularity,Mar 31 2016,69,1381,6,100794,39,39.99
228960,228960,Skulls of the Shogun,Skulls of the Shogun,Jul 29 2013,72,422,14,201589,27,9.99
229520,229520,Dungeon Hearts,Dungeon Hearts,Mar 28 2013,73,478,6,107072,17,2.99
229580,229580,Dream,Dream,Jul 31 2015,59,805,14,83577,30,16.99
229600,229600,Bientôt l'été,Bientot lete,Feb 6 2013,62,224,16,25647,0,9.99
229810,229810,A Fistful of Gun,A Fistful of Gun,Sep 23 2015,60,350,18,135050,20,12.99
229870,229870,ShootMania Storm,ShootMania Storm,Apr 10 2013,76,659,11,71022,0,19.99
230070,230070,The Age of Decadence,The Age of Decadence,Oct 14 2015,81,973,21,52370,109,29.99
230150,230150,Incredipede,Incredipede,Mar 18 2013,74,301,12,160159,6,9.99
230190,230190,War for the Overworld,War for the Overworld,Apr 2 2015,65,2508,19,177556,74,29.99
230230,230230,Divinity: Original Sin (Classic),Divinity: Original Sin (Classic),Jun 30 2014,87,11048,5,1206305,63,0
230310,230310,Akaneiro: Demon Hunters,Akaneiro: Demon Hunters,Nov 25 2014,53,244,10,71740,41,0
230410,230410,Warframe,Warframe,Mar 25 2013,68,97562,8,14497544,132,0
230650,230650,Lords of Football,Lords of Football,Apr 5 2013,52,215,10,41609,32,14.99
230700,230700,La-Mulana,La-Mulana,Apr 15 2013,80,1359,7,246785,64,14.99
230820,230820,The Night of the Rabbit,The Night of the Rabbit,May 28 2013,75,1010,18,283731,17,159.99
230840,230840,Daylight,Daylight,Apr 29 2014,51,1517,10,87881,16,9.99
234900,234900,Anodyne,Anodyne,Mar 22 2013,75,807,5,191187,6,9.99
234920,234920,Dyscourse,Dyscourse,Mar 25 2015,71,330,12,64566,31,14.99
235210,235210,Strider,STRIDER(tm) / sutoraidaFei Long (r),Feb 19 2014,78,1735,10,454113,30,14.99
235320,235320,Original War,Original War,Jan 27 2014,61,479,14,79093,22,4.99
235340,235340,Prime World,Prime World,Mar 31 2014,65,2745,14,595441,0,0
235460,235460,METAL GEAR RISING: REVENGEANCE,METAL GEAR RISING: REVENGEANCE,Jan 9 2014,83,11188,6,637946,60,29.99
235540,235540,Warhammer: End Times - Vermintide,Warhammer: End Times - Vermintide,Oct 23 2015,79,9843,19,653191,67,29.99
235800,235800,Audiosurf 2,Audiosurf 2,May 26 2015,76,3064,26,225084,14,14.99
236690,236690,Blood Bowl 2,Blood Bowl 2,Sep 22 2015,76,1925,8,165002,31,44.99
236850,236850,Europa Universalis IV,Europa Universalis IV,Aug 13 2013,87,18642,11,1079146,185,39.99
237350,237350,Frozen Cortex,Frozen Cortex,Feb 19 2015,79,237,13,53805,13,24.99
237430,237430,Expeditions: Conquistador,Expeditions: Conquistador,May 30 2013,77,809,7,136844,60,19.99
237470,237470,Battle Worlds: Kronos,Battle Worlds: Kronos,Nov 4 2013,71,187,11,33000,39,19.99
237630,237630,DuckTales Remastered,DuckTales: Remastered,Aug 13 2013,66,2669,11,209480,20,14.99
237740,237740,Angry Video Game Nerd Adventures,Angry Video Game Nerd Adventures,Sep 20 2013,77,2250,12,135768,19,9.99
237850,237850,Dreamfall Chapters,Dreamfall Chapters,Oct 21 2014,72,1917,38,236203,0,29.99
237890,237890,Agarest: Generations of War,Agarest: Generations of War,Feb 4 2014,45,1457,13,193698,50,14.99
237930,237930,Transistor,Transistor,May 20 2014,83,13687,10,1127391,33,19.99
237950,237950,UFO: Afterlight,UFO: Afterlight,Jan 6 2014,71,272,7,307943,0,6.99
237990,237990,The Banner Saga,The Banner Saga,Jan 14 2014,80,8023,8,725290,39,19.99
238010,238010,Deus Ex: Human Revolution - Director's Cut,Deus Ex: Human Revolution - Directors Cut,Oct 25 2013,91,8724,9,1489857,59,19.99
238210,238210,System Shock 2,System Shock 2,May 10 2013,92,3216,12,722958,0,9.99
238280,238280,Legend of Dungeon,Legend of Dungeon,Sep 13 2013,62,1330,16,222932,16,9.99
238320,238320,Outlast,Outlast,Sep 4 2013,80,23548,11,1532184,14,19.99
238370,238370,Magicka 2,Magicka 2,May 26 2015,69,2894,16,452858,47,14.99
238430,238430,Contagion,Contagion,Oct 25 2013,62,10971,11,1065337,36,9.99
238460,238460,BattleBlock Theater,BattleBlock Theater(r),May 15 2014,85,31040,17,2208690,30,14.99
238630,238630,Fist Puncher,Fist Puncher,Jun 21 2013,73,197,10,41788,99,9.99
238750,238750,Might & Magic X - Legacy ,Might & Magic X - Legacy,Jan 23 2014,70,1983,24,172893,0,24.99
238870,238870,Citadels,Citadels,Jul 25 2013,20,358,8,36587,26,14.99
238890,238890,Skyward Collapse,Skyward Collapse,May 23 2013,64,261,12,109403,80,4.99
238910,238910,Bionic Dues,Bionic Dues,Oct 8 2013,71,713,14,373585,220,9.99
238960,238960,Path of Exile,Path of Exile,Oct 23 2013,86,33124,37,6170343,84,0
239030,239030,"Papers, Please",Papers Please,Aug 8 2013,85,16216,15,1602489,13,9.99
239070,239070,Hammerwatch,Hammerwatch,Aug 12 2013,72,4760,8,863389,40,9.99
239090,239090,Samurai Gunn,Samurai Gunn,Dec 10 2013,78,309,6,18473,6,14.99
239120,239120,FINAL FANTASY III,FINAL FANTASY III,May 27 2014,68,827,8,149219,18,15.99
239140,239140,Dying Light,Dying Light: The Following - Enhanced Edition,Jan 26 2015,87,32099,48,1614684,68,59.99
239160,239160,Thief,Thief,Feb 27 2014,70,10768,19,1380812,37,29.99
239200,239200,Amnesia: A Machine for Pigs,Amnesia: A Machine for Pigs,Sep 10 2013,72,4069,9,533386,0,19.99
239220,239220,The Mighty Quest For Epic Loot,The Mighty Quest For Epic Loot,Feb 25 2014,64,11512,5,2217837,0,0
239250,239250,Castlevania: Lords of Shadow 2,Castlevania: Lords of Shadow 2,Feb 25 2014,58,1923,14,177735,56,39.99
239350,239350,Spelunky,Spelunky,Aug 8 2013,90,6079,12,765643,20,14.99
239820,239820,Game Dev Tycoon,Game Dev Tycoon,Aug 29 2013,68,21796,7,1262980,33,9.99
239840,239840,Dead State,Dead State: Reanimated,Dec 4 2014,70,1454,17,117474,12,19.99
240440,240440,Quadrilateral Cowboy,Quadrilateral Cowboy,Jul 25 2016,82,238,5,13810,10,19.99
240460,240460,WWE 2K15,WWE 2K15,Apr 28 2015,70,2879,22,92186,42,49.99
240660,240660,RainBlood Chronicles: Mirage,Rain Blood Chronicles: Mirage,Nov 11 2013,68,137,24,13093,102,9.99
240760,240760,Wasteland 2,Wasteland 2: Directors Cut,Sep 18 2014,87,6613,6,633821,46,39.99
240970,240970,Half Minute Hero: The Second Coming,Half Minute Hero: The Second Coming,Apr 4 2014,79,358,28,85370,32,9.99
241260,241260,Sherlock Holmes: Crimes and Punishments,Sherlock Holmes: Crimes and Punishments,Sep 29 2014,77,1406,7,111376,25,29.99
241320,241320,Ittle Dew,Ittle Dew,Jul 23 2013,67,763,17,134153,15,9.99
241410,241410,CastleStorm,CastleStorm,Jul 29 2013,73,1017,10,170741,46,9.99
241540,241540,State of Decay,State of Decay,Nov 5 2013,79,17042,5,1032157,46,0
241560,241560,The Crew,The Crew(tm),Dec 1 2014,71,10427,14,333052,0,29.99
241600,241600,Rogue Legacy,Rogue Legacy,Jun 27 2013,85,12332,13,1250784,28,14.99
241620,241620,Inquisitor,Inquisitor,13-Aug,64,359,15,116577,0,9.99
241720,241720,Guncraft,Guncraft,Aug 9 2013,73,1202,19,130387,81,14.99
241760,241760,Kill to Collect,Kill to Collect,Apr 6 2016,57,118,12,6995,57,19.99
241910,241910,Goodbye Deponia,Goodbye Deponia,Oct 17 2013,80,900,13,326954,50,159.99
241990,241990,Sorcerer King,Sorcerer King,Jul 16 2015,75,468,13,40174,40,24.99
242110,242110,Joe Danger 2: The Movie,Joe Danger 2: The Movie,Jun 24 2013,82,325,7,315655,38,14.99
242130,242130,Vector Thrust,Vector Thrust,Jul 2 2015,57,418,16,31386,129,24.99
242530,242530,The Chaos Engine,The Chaos Engine,Aug 29 2013,40,276,6,96131,34,9.99
242550,242550,Rayman Legends,Rayman(r) Legends,Sep 3 2013,89,2290,15,212529,0,29.99
242570,242570,Space Hulk,Space Hulk,Aug 15 2013,58,1644,8,262568,28,24.99
242680,242680,Nuclear Throne,Nuclear Throne,Dec 5 2015,88,6652,10,368922,44,11.99
242820,242820,140,140,Oct 16 2013,80,2622,8,181502,6,4.99
242860,242860,Verdun,Verdun,Apr 28 2015,70,15969,29,524777,56,24.99
242880,242880,"Sir, You Are Being Hunted",Sir You Are Being Hunted,May 2 2014,63,2853,10,447477,0,19.99
242940,242940,Anachronox,Anachronox,Oct 17 2013,77,165,9,235665,0,6.99
243040,243040,Startopia,Startopia,Oct 10 2013,86,349,12,189573,0,6.99
243160,243160,Mushroom 11,Mushroom 11,Oct 15 2015,78,296,16,111914,35,14.99
243200,243200,Memoria,Memoria,Aug 29 2013,79,792,14,291981,31,159.99
243220,243220,FRACT OSC,FRACT OSC,Apr 22 2014,75,443,15,43044,19,14.99
243450,243450,Urban Trial Freestyle,Urban Trial Freestyle,Sep 18 2013,58,1346,31,169306,12,6.99
243470,243470,Watch_Dogs,Watch_Dogs(tm),May 26 2014,77,17516,10,727442,0,29.99
243780,243780,PixelJunk™ Monsters Ultimate,PixelJunk(tm) Monsters Ultimate,Aug 26 2013,72,635,11,217192,52,9.99
243800,243800,Gas Guzzlers Extreme,Gas Guzzlers Extreme,Oct 8 2013,73,1799,20,194953,105,24.99
243930,243930,Bound By Flame,Bound By Flame,May 8 2014,56,2093,9,209660,41,29.99
243970,243970,"Invisible, Inc.",Invisible Inc.,May 12 2015,82,2209,5,257008,23,19.99
244050,244050,Rise of Flight United,Rise of Flight United,Sep 5 2013,77,910,25,295389,89,0
244160,244160,Homeworld Remastered Collection,Homeworld Remastered Collection,Feb 25 2015,86,4370,19,606560,34,34.99
244210,244210,Assetto Corsa,Assetto Corsa,Dec 19 2014,85,8286,114,375558,442,29.99
244450,244450,Men of War: Assault Squad 2,Men of War: Assault Squad 2,May 15 2014,68,6725,10,455189,490,29.99
244690,244690,Face Noir,Face Noir,Oct 17 2013,59,167,10,62772,0,9.99
244710,244710,Shelter,Shelter,Aug 28 2013,69,2115,10,205176,0,9.99
244730,244730,Divekick,Divekick,Aug 20 2013,73,1514,20,257546,14,4.99
244810,244810,Foul Play,Foul Play,Sep 18 2013,69,500,6,104023,30,14.99
244910,244910,Homesick,Homesick,May 28 2015,72,530,9,22598,0,14.99
244950,244950,Where is my Heart?,Where is my Heart?,May 29 2014,74,128,7,39098,7,7.99
245150,245150,The Novelist,The Novelist,Dec 10 2013,66,744,8,144914,0,14.99
245170,245170,Skullgirls,Skullgirls,Aug 22 2013,83,10264,20,811019,16,9.99
245280,245280,ENSLAVED™: Odyssey to the West™ Premium Edition,ENSLAVED(tm): Odyssey to the West(tm) Premium Edition,Oct 24 2013,70,2664,17,306688,58,19.99
245370,245370,Etherium,Etherium,Mar 25 2015,62,756,8,77479,65,19.99
245450,245450,Wizardry 8,Wizardry 8,Sep 10 2013,85,293,10,113170,0,9.99
245470,245470,Democracy 3,Democracy 3,Oct 14 2013,70,4376,12,569256,42,24.99
245490,245490,Trials Fusion,Trials Fusion(tm),Apr 24 2014,80,1364,9,170203,0,19.99
245620,245620,Tropico 5,Tropico 5,May 23 2014,75,6001,8,901052,70,24.99
246070,246070,Hack 'n' Slash,Hack n Slash,Sep 9 2014,73,606,6,224366,0,13.37
246090,246090,Spacebase DF-9,Spacebase DF-9,Oct 27 2014,49,3256,10,181143,0,9.99
246110,246110,MASSIVE CHALICE,MASSIVE CHALICE,Jun 1 2015,73,1022,14,217730,28,19.99
246700,246700,Strike Vector,Strike Vector,Jan 28 2014,73,2305,47,187958,0,11.99
246760,246760,Legends of Eisenwald,Legends of Eisenwald,Jul 2 2015,71,816,16,62593,45,19.99
246840,246840,FATE,FATE,Dec 12 2013,80,703,8,82321,10,7.99
246960,246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,Sep 26 2013,84,261,29,133436,17,4.99
247000,247000,Talisman: Digital Edition,Talisman: Digital Edition,Feb 25 2014,51,2581,9,378069,101,14.99
247080,247080,Crypt of the NecroDancer,Crypt of the NecroDancer,Apr 23 2015,87,6604,10,606560,28,14.99
247140,247140,Soundodger+,Soundodger+,Oct 11 2013,78,435,7,48783,19,7.99
247240,247240,Volgarr the Viking,Volgarr the Viking,Sep 13 2013,76,1556,8,231720,20,9.99
247660,247660,Deadly Premonition: The Director's Cut,Deadly Premonition: The Directors Cut,Oct 29 2013,59,1991,12,203024,60,24.99
247730,247730,Nether,Nether: Resurrected,Jun 5 2014,57,16685,15,717398,0,4.99
247870,247870,Redshirt,Redshirt,Nov 13 2013,62,351,13,51832,20,9.99
247910,247910,Sniper Elite: Nazi Zombie Army 2,Sniper Elite: Nazi Zombie Army 2,Oct 31 2013,53,3251,12,418423,36,14.99
247950,247950,Sacred 3,Sacred 3,Aug 5 2014,57,3061,10,256649,45,14.99
248310,248310,Freedom Planet,Freedom Planet,Jul 21 2014,81,2710,14,234231,56,14.99
248550,248550,Megabyte Punch,Megabyte Punch,Oct 15 2013,69,668,8,191187,30,14.99
248610,248610,Door Kickers,Door Kickers,Oct 20 2014,83,2989,18,398156,43,19.99
248730,248730,A Walk in the Dark,A Walk in the Dark,Nov 7 2013,67,325,12,23495,27,6.99
248820,248820,Risk of Rain,Risk of Rain,Nov 8 2013,77,18506,7,1368437,15,9.99
248860,248860,NEO Scavenger,NEO Scavenger,Dec 15 2014,77,2320,14,141686,0,14.99
249050,249050,Dungeon of the Endless,Dungeon of the Endless(tm),Oct 27 2014,79,5463,5,608354,33,11.99
249130,249130,LEGO® MARVEL Super Heroes,LEGO(r) Marvel(tm) Super Heroes,Oct 22 2013,78,7185,5,859623,45,19.99
249230,249230,Risen 3 - Titan Lords,Risen 3 - Titan Lords,Aug 12 2014,65,2429,17,328389,50,14.99
249380,249380,Carmageddon: Reincarnation,Carmageddon: Reincarnation,May 21 2015,54,2844,28,104561,30,29.99
249570,249570,The Castle Doctrine,The Castle Doctrine,Jan 29 2014,58,355,7,13989,0,15.99
249590,249590,Teslagrad,Teslagrad,Dec 13 2013,77,981,15,182578,36,9.99
249650,249650,Blackguards,Blackguards,Jan 22 2014,68,1911,19,488190,45,39.99
249870,249870,Scribblenauts Unmasked,Scribblenauts Unmasked: A DC Comics Adventure,Sep 24 2013,68,1202,9,198002,40,19.99
249990,249990,FORCED,FORCED: Slightly Better Edition,Oct 24 2013,72,2102,8,571946,24,14.99
250030,250030,Lilly Looking Through,Lilly Looking Through,Nov 1 2013,71,529,5,92186,0,9.99
250050,250050,Life Goes On,Life Goes On: Done to Death,Apr 17 2014,73,264,15,36767,21,12.99
250110,250110,Assault Android Cactus,Assault Android Cactus,Sep 23 2015,79,745,8,96131,29,14.99
250260,250260,Jazzpunk,Jazzpunk,Feb 7 2014,75,3395,8,295030,0,14.99
250320,250320,The Wolf Among Us,The Wolf Among Us,Oct 11 2013,85,16289,14,984091,35,24.99
250380,250380,Knock-knock,Knock-knock,Oct 4 2013,57,734,7,88240,18,9.99
250400,250400,How to Survive,How to Survive,Aug 29 2014,60,13108,20,1368796,43,14.99
250520,250520,Underrail,UnderRail,Dec 18 2015,72,906,20,62952,50,14.99
250560,250560,Fight The Dragon,Fight The Dragon,Dec 4 2014,76,1092,20,115860,60,14.99
250620,250620,Among the Sleep,Among the Sleep,May 29 2014,66,3227,8,182399,10,14.99
250640,250640,Croixleur Sigma,Croixleur Sigma,Apr 30 2014,56,298,16,30131,45,7.99
250700,250700,Super Time Force Ultra,Super Time Force Ultra,Aug 25 2014,80,603,16,151909,33,14.99
250760,250760,Shovel Knight,Shovel Knight,Jun 26 2014,85,6216,14,400129,65,14.99
251060,251060,Wargame: Red Dragon,Wargame: Red Dragon,Apr 17 2014,78,5709,7,527646,0,39.99
251130,251130,Chroma Squad,Chroma Squad,Apr 30 2015,75,1395,9,212350,43,14.99
251150,251150,The Legend of Heroes: Trails in the Sky,The Legend of Heroes: Trails in the Sky,Jul 29 2014,85,2281,13,204459,27,19.99
251230,251230,Livelock,Livelock,Aug 30 2016,76,160,10,9326,50,19.99
251270,251270,Corpse Party,Corpse Party,Apr 25 2016,71,188,16,12554,17,14.99
251290,251290,The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes: Trails in the Sky SC,Oct 29 2015,80,503,20,33538,23,29.99
251430,251430,The Inner World,The Inner World,Sep 27 2013,72,429,8,96131,23,14.99
251470,251470,TowerFall Ascension,TowerFall Ascension,Mar 11 2014,87,1371,10,230285,30,14.99
251490,251490,Gravity Ghost,Gravity Ghost,Jan 26 2015,75,221,14,23853,19,14.99
251630,251630,The Impossible Game,The Impossible Game,May 8 2014,64,986,5,72995,12,4.99
251690,251690,Speedball 2 HD,Speedball 2 HD,Dec 5 2013,53,478,8,140969,22,9.99
251830,251830,Stick It To The Man!,Stick it to The Man!,Dec 13 2013,83,476,6,49859,16,14.99
251850,251850,Master Reboot,Master Reboot,Oct 29 2013,59,562,18,85729,20,14.99
251990,251990,Long Live The Queen,Long Live The Queen,Nov 8 2013,67,5157,12,331976,45,9.99
252030,252030,Valdis Story: Abyssal City,Valdis Story: Abyssal City,Oct 30 2013,83,1758,8,173969,77,14.99
252110,252110,Lovers in a Dangerous Spacetime,Lovers in a Dangerous Spacetime,Sep 9 2015,80,593,7,139713,28,14.99
252130,252130,Divide by Sheep,Divide By Sheep,Jul 2 2015,83,306,12,23674,19,4.99
